"sg_ue";"nr_candidato";"nm_urna_candidato";"sg_partido";"ds_composicao_coligacao";"ds_situacao";"qt_votos_candidato";"pr_votos_candidato";"cd_eleicao";"sg_abrangencia";"turno";"cd_cargo";"qt_sessoes";"qt_sessoes_t";"qt_sessoes_nt";"qt_sessoes_i";"qt_sessoes_ni";"qt_sessoes_apuradas";"qt_sessoes_nao_apuradas";"qt_eleitores";"qt_eleitores_aptos";"qt_eleitores_nao_aptos";"qt_eleitores_si";"qt_eleitores_sni";"qt_eleitores_compareceram";"qt_abstencoes";"vscv";"qt_votos_nominais";"qt_votos_computados";"qt_votos_brancos";"qt_votos_nulos";"qt_votos_nulos_vn";"qt_votos_nulos_vnt";"qt_votos_vp";"qt_votos_validos";"qt_votos_an";"qt_votos_anulados_sob_judice";"qt_votos_total"
39578;22;"JUCÉLIA NASCIMENTO";"PL";"PL - PODE / PL / DEM / PSB / PATRIOTA / PC do B / PROS";"Não eleito";13500;30,08;426;"MUNICIPAL";1;11;143;143;0;143;0;143;0;62138;62138;0;62138;0;49900;12238;0;44874;44874;1290;3736;3736;0;0;44874;0;0;49900
39578;20;"BARRETO";"PSC";"PSC";"Não eleito";740;1,65;426;"MUNICIPAL";1;11;143;143;0;143;0;143;0;62138;62138;0;62138;0;49900;12238;0;44874;44874;1290;3736;3736;0;0;44874;0;0;49900
39578;12;"DUDA";"PDT";"PDT";"Não eleito";1786;3,98;426;"MUNICIPAL";1;11;143;143;0;143;0;143;0;62138;62138;0;62138;0;49900;12238;0;44874;44874;1290;3736;3736;0;0;44874;0;0;49900
39578;55;"RICARDO MOURA";"PSD";"PSD - PSD / MDB / PT / DC / PMB / PTB";"Não eleito";5667;12,63;426;"MUNICIPAL";1;11;143;143;0;143;0;143;0;62138;62138;0;62138;0;49900;12238;0;44874;44874;1290;3736;3736;0;0;44874;0;0;49900
39594;22;"RAMOS";"PL";"PL";"Não eleito";213;1,49;426;"MUNICIPAL";1;11;54;54;0;54;0;54;0;19482;19482;0;19482;0;16217;3265;0;14336;14336;454;1427;1427;0;0;14336;0;0;16217
39594;40;"IVANILTON ARAUJO";"PSB";"PSB - PSB / CIDADANIA";"Não eleito";410;2,86;426;"MUNICIPAL";1;11;54;54;0;54;0;54;0;19482;19482;0;19482;0;16217;3265;0;14336;14336;454;1427;1427;0;0;14336;0;0;16217
39594;77;"CEZAR RIOS";"SOLIDARIEDADE";"SOLIDARIEDADE - PT / PSD / SOLIDARIEDADE";"Não eleito";3062;21,36;426;"MUNICIPAL";1;11;54;54;0;54;0;54;0;19482;19482;0;19482;0;16217;3265;0;14336;14336;454;1427;1427;0;0;14336;0;0;16217
39594;25;"UBALDINO AMARAL";"DEM";"DEM - REPUBLICANOS / DEM / PODE / PSDB";"Eleito";10651;74,3;426;"MUNICIPAL";1;11;54;54;0;54;0;54;0;19482;19482;0;19482;0;16217;3265;0;14336;14336;454;1427;1427;0;0;14336;0;0;16217
39616;65;"CARNEIRO";"PC do B";"PC do B - REPUBLICANOS / PT / PSD / PC do B / PROS";"Eleito";2762;50,44;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;7035;7035;0;7035;0;5827;1208;0;5476;5476;55;296;296;0;0;5476;0;0;5827
39616;25;"SIMONE";"DEM";"DEM - DEM / PDT";"Não eleito";2714;49,56;426;"MUNICIPAL";1;11;17;17;0;17;0;17;0;7035;7035;0;7035;0;5827;1208;0;5476;5476;55;296;296;0;0;5476;0;0;5827
39624;20;"BAHIA";"PSC";"PSC";"Eleito";4345;62,81;426;"MUNICIPAL";1;11;23;23;0;23;0;23;0;8322;8322;0;8322;0;7296;1026;0;6918;6918;62;316;316;0;0;6918;0;0;7296
39624;13;"RADAMAN";"PT";"PT - PT / PTB / PTC / PSD";"Não eleito";2573;37,19;426;"MUNICIPAL";1;11;23;23;0;23;0;23;0;8322;8322;0;8322;0;7296;1026;0;6918;6918;62;316;316;0;0;6918;0;0;7296
39632;28;"TITIA";"PRTB";"PRTB";"Não eleito";26;0,11;426;"MUNICIPAL";1;11;82;82;0;82;0;82;0;31310;31310;0;31310;0;26275;5035;0;24298;24298;508;1469;1469;0;0;24298;0;0;26275
39632;15;"VINICIUS";"MDB";"MDB - REPUBLICANOS / PSDB / PSD / PC do B / SOLIDARIEDADE / PROS / MDB / PSC / DEM / PDT";"Eleito";20966;86,29;426;"MUNICIPAL";1;11;82;82;0;82;0;82;0;31310;31310;0;31310;0;26275;5035;0;24298;24298;508;1469;1469;0;0;24298;0;0;26275
39632;13;"MAGNO DO PT";"PT";"PT - REDE / PT";"Não eleito";2226;9,16;426;"MUNICIPAL";1;11;82;82;0;82;0;82;0;31310;31310;0;31310;0;26275;5035;0;24298;24298;508;1469;1469;0;0;24298;0;0;26275
39632;11;"ANE SALES";"PP";"PP - PP / PSB / AVANTE";"Não eleito";1080;4,44;426;"MUNICIPAL";1;11;82;82;0;82;0;82;0;31310;31310;0;31310;0;26275;5035;0;24298;24298;508;1469;1469;0;0;24298;0;0;26275
39640;11;"MANRICK TEIXEIRA";"PP";"PP";"Eleito";2859;51,59;426;"MUNICIPAL";1;11;20;20;0;20;0;20;0;6825;6825;0;6825;0;5771;1054;0;5542;5542;30;199;199;0;0;5542;0;0;5771
39640;25;"ADALBERTO NONATO";"DEM";"DEM - DEM / PROS";"Não eleito";2683;48,41;426;"MUNICIPAL";1;11;20;20;0;20;0;20;0;6825;6825;0;6825;0;5771;1054;0;5542;5542;30;199;199;0;0;5542;0;0;5771
39659;17;"CABO HERLING";"PSL";"PSL - PSC / PSL";"Não eleito";1145;0,67;426;"MUNICIPAL";1;11;532;532;0;532;0;532;0;231176;231176;0;231176;0;187550;43626;0;171575;171575;4095;11880;11880;0;0;171575;0;0;187550
39659;50;"PROFESSOR FERDINAND";"PSOL";"PSOL";"Não eleito";630;0,37;426;"MUNICIPAL";1;11;532;532;0;532;0;532;0;231176;231176;0;231176;0;187550;43626;0;171575;171575;4095;11880;11880;0;0;171575;0;0;187550
39659;28;"DAVID SALOMÃO";"PRTB";"PRTB - PRTB / PATRIOTA";"Não eleito";5352;3,12;426;"MUNICIPAL";1;11;532;532;0;532;0;532;0;231176;231176;0;231176;0;187550;43626;0;171575;171575;4095;11880;11880;0;0;171575;0;0;187550
39659;15;"HERZEM GUSMÃO";"MDB";"MDB - REPUBLICANOS / PTB / MDB / PODE / PMB / PSDB / DEM";"2º turno";78732;45,89;426;"MUNICIPAL";1;11;532;532;0;532;0;532;0;231176;231176;0;231176;0;187550;43626;0;171575;171575;4095;11880;11880;0;0;171575;0;0;187550
39659;18;"MARIS STELLA";"REDE";"REDE";"Não eleito";973;0,57;426;"MUNICIPAL";1;11;532;532;0;532;0;532;0;231176;231176;0;231176;0;187550;43626;0;171575;171575;4095;11880;11880;0;0;171575;0;0;187550
39659;13;"ZÉ RAIMUNDO";"PT";"PT - PT / PC do B / PSB / PL / PDT";"2º turno";81721;47,63;426;"MUNICIPAL";1;11;532;532;0;532;0;532;0;231176;231176;0;231176;0;187550;43626;0;171575;171575;4095;11880;11880;0;0;171575;0;0;187550
39659;11;"ROMILSON FILHO";"PP";"PP - PP / PL** / PTC / PROS / SOLIDARIEDADE / CIDADANIA";"Não eleito";3022;1,76;426;"MUNICIPAL";1;11;532;532;0;532;0;532;0;231176;231176;0;231176;0;187550;43626;0;171575;171575;4095;11880;11880;0;0;171575;0;0;187550
39675;40;"ELTER BASTOS";"PSB";"PSB - PSB / PSDB";"Eleito";3207;61,16;426;"MUNICIPAL";1;11;20;20;0;20;0;20;0;7244;7244;0;7244;0;5600;1644;0;5244;5244;56;300;300;0;0;5244;0;0;5600
39675;55;"NATÃ GARCIA";"PSD";"PSD";"Não eleito";2037;38,84;426;"MUNICIPAL";1;11;20;20;0;20;0;20;0;7244;7244;0;7244;0;5600;1644;0;5244;5244;56;300;300;0;0;5244;0;0;5600
39691;11;"LEÃO";"PP";"PP - PP / PT / PSD";"Não eleito";5649;44,87;426;"MUNICIPAL";1;11;45;45;0;45;0;45;0;16552;16552;0;16552;0;13613;2939;0;12590;12590;204;819;819;0;0;12590;0;0;13613
39691;10;"KAKÁ";"REPUBLICANOS";"REPUBLICANOS - REPUBLICANOS / PSB / DEM";"Eleito";6941;55,13;426;"MUNICIPAL";1;11;45;45;0;45;0;45;0;16552;16552;0;16552;0;13613;2939;0;12590;12590;204;819;819;0;0;12590;0;0;13613
39713;40;"EDUARDO PESSOA";"PSB";"PSB - PP / PDT / PT / CIDADANIA / PSB / PSD / PC do B";"Não eleito";11615;44,35;426;"MUNICIPAL";1;11;96;96;0;96;0;96;0;35998;35998;0;35998;0;27740;8258;0;26188;26188;308;1244;1244;0;0;26188;0;0;27740
39713;15;"REINALDINHO";"MDB";"MDB - REPUBLICANOS / MDB / PSL / PL / DEM / PSDB";"Eleito";14573;55,65;426;"MUNICIPAL";1;11;96;96;0;96;0;96;0;35998;35998;0;35998;0;27740;8258;0;26188;26188;308;1244;1244;0;0;26188;0;0;27740
39730;11;"DR DIOGO MENDONÇA";"PP";"PP - PP / DEM";"Não eleito";7852;44,22;426;"MUNICIPAL";1;11;63;63;0;63;0;63;0;22055;22055;0;22055;0;18506;3549;0;17756;17756;147;603;603;0;0;17756;0;0;18506
39730;55;"MARCIO MESSIAS";"PSD";"PSD - PDT / MDB / PSD / PC do B / PT / PSDB";"Eleito";9904;55,78;426;"MUNICIPAL";1;11;63;63;0;63;0;63;0;22055;22055;0;22055;0;18506;3549;0;17756;17756;147;603;603;0;0;17756;0;0;18506
39748;14;"JAILTON JAJAI";"PTB";"PTB - PTB / PP / DEM / AVANTE / PMB / PL / PSD / PC do B";"Não eleito";5313;40,56;426;"MUNICIPAL";1;11;34;34;0;34;0;34;0;15310;15310;0;15310;0;13734;1576;0;13100;13100;147;487;487;0;0;13100;0;0;13734
39748;40;"DAILTON FILHO";"PSB";"PSB - REPUBLICANOS / PDT / PT / DC / PTC / PSB / SOLIDARIEDADE";"Eleito";7787;59,44;426;"MUNICIPAL";1;11;34;34;0;34;0;34;0;15310;15310;0;15310;0;13734;1576;0;13100;13100;147;487;487;0;0;13100;0;0;13734
39756;13;"BRAZ";"PT";"PT";"Não eleito";2089;40,34;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;7175;7175;0;7175;0;5440;1735;0;5178;5178;38;224;224;0;0;5178;0;0;5440
39756;22;"DRA ALINE";"PL";"PL - PL / PC do B";"Eleito";3089;59,66;426;"MUNICIPAL";1;11;16;16;0;16;0;16;0;7175;7175;0;7175;0;5440;1735;0;5178;5178;38;224;224;0;0;5178;0;0;5440
39772;77;"DJALMA RAMOS";"SOLIDARIEDADE";"SOLIDARIEDADE - PT / SOLIDARIEDADE / REPUBLICANOS";"Eleito";3299;38,23;426;"MUNICIPAL";1;11;32;32;0;32;0;32;0;10352;10352;0;10352;0;8840;1512;0;8629;8629;39;172;172;0;0;8629;0;0;8840
39772;11;"NETO DE ROSA";"PP";"PP - PP / PSB";"Não eleito";3095;35,87;426;"MUNICIPAL";1;11;32;32;0;32;0;32;0;10352;10352;0;10352;0;8840;1512;0;8629;8629;39;172;172;0;0;8629;0;0;8840
39772;45;"FORMIGÃO";"PSDB";"PSDB";"Não eleito";40;0,46;426;"MUNICIPAL";1;11;32;32;0;32;0;32;0;10352;10352;0;10352;0;8840;1512;0;8629;8629;39;172;172;0;0;8629;0;0;8840
39772;25;"DR JÚVIO";"DEM";"DEM";"Não eleito";2195;25,44;426;"MUNICIPAL";1;11;32;32;0;32;0;32;0;10352;10352;0;10352;0;8840;1512;0;8629;8629;39;172;172;0;0;8629;0;0;8840
39799;40;"DR ERIVALDO";"PSB";"PSB - PODE / PSB / PP";"Não eleito";3422;43,53;426;"MUNICIPAL";1;11;27;27;0;27;0;27;0;10777;10777;0;10777;0;8379;2398;0;7862;7862;93;424;424;0;0;7862;0;0;8379
39799;18;"RIVINHA DA FÁRMÁCIA";"REDE";"REDE - REDE / PSC";"Não eleito";81;1,03;426;"MUNICIPAL";1;11;27;27;0;27;0;27;0;10777;10777;0;10777;0;8379;2398;0;7862;7862;93;424;424;0;0;7862;0;0;8379
39799;55;"ELIETE DE ITO";"PSD";"PSD - PSD / PL";"Eleito";4359;55,44;426;"MUNICIPAL";1;11;27;27;0;27;0;27;0;10777;10777;0;10777;0;8379;2398;0;7862;7862;93;424;424;0;0;7862;0;0;8379
39810;90;"ALTEMAR OLIVEIRA";"PROS";"PROS";"Não eleito";219;2,19;426;"MUNICIPAL";1;11;31;31;0;31;0;31;0;11899;11899;0;11899;0;10365;1534;0;9990;9990;72;303;303;0;0;9990;0;0;10365
39810;55;"EDGAR MIRANDA";"PSD";"PSD - PP / PT / MDB / PSD / PC do B";"Eleito";4950;49,55;426;"MUNICIPAL";1;11;31;31;0;31;0;31;0;11899;11899;0;11899;0;10365;1534;0;9990;9990;72;303;303;0;0;9990;0;0;10365
39810;25;"ANTONIO JOILSON";"DEM";"DEM";"Não eleito";4821;48,26;426;"MUNICIPAL";1;11;31;31;0;31;0;31;0;11899;11899;0;11899;0;10365;1534;0;9990;9990;72;303;303;0;0;9990;0;0;10365
39837;25;"XOXA";"DEM";"DEM";"Não eleito";3243;47,26;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;8328;8328;0;8328;0;7170;1158;0;6862;6862;58;250;250;0;0;6862;0;0;7170
39837;13;"VALCYR";"PT";"PT - PSD / PC do B / PT";"Eleito";3619;52,74;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;8328;8328;0;8328;0;7170;1158;0;6862;6862;58;250;250;0;0;6862;0;0;7170
39845;25;"REGINALDO";"DEM";"DEM - DEM / PDT / PSDB";"Eleito";3974;56,39;426;"MUNICIPAL";1;11;23;23;0;23;0;23;0;8785;8785;0;8785;0;7437;1348;0;7047;7047;87;303;303;0;0;7047;0;0;7437
39845;11;"DOURENILSON FIRME";"PP";"PP - PP / PT";"Não eleito";3073;43,61;426;"MUNICIPAL";1;11;23;23;0;23;0;23;0;8785;8785;0;8785;0;7437;1348;0;7047;7047;87;303;303;0;0;7047;0;0;7437
39853;10;"AIDÊ DE JOELDEVAL";"REPUBLICANOS";"REPUBLICANOS";"Não eleito";326;2,35;426;"MUNICIPAL";1;11;49;49;0;49;0;49;0;19114;19114;0;19114;0;14982;4132;0;13884;13884;231;867;867;0;0;13884;0;0;14982
39853;13;"CIBELE";"PT";"PT - PT / PSB";"Eleito";7290;52,51;426;"MUNICIPAL";1;11;49;49;0;49;0;49;0;19114;19114;0;19114;0;14982;4132;0;13884;13884;231;867;867;0;0;13884;0;0;14982
39853;25;"NALVINHO";"DEM";"DEM - PSL / DEM";"Não eleito";6268;45,15;426;"MUNICIPAL";1;11;49;49;0;49;0;49;0;19114;19114;0;19114;0;14982;4132;0;13884;13884;231;867;867;0;0;13884;0;0;14982
39870;13;"RICARDO SOARES";"PT";"PT";"Não eleito";78;1,12;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;10202;10202;0;10202;0;7455;2747;0;6962;6962;67;426;426;0;0;6962;0;0;7455
39870;55;"FERNANDO BRITO";"PSD";"PSD";"Eleito";3659;52,56;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;10202;10202;0;10202;0;7455;2747;0;6962;6962;67;426;426;0;0;6962;0;0;7455
39870;10;"TÉO DE CARLOS DE PEQUENO";"REPUBLICANOS";"REPUBLICANOS - PODE / REPUBLICANOS / PDT / PTC / DEM";"Não eleito";3225;46,32;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;10202;10202;0;10202;0;7455;2747;0;6962;6962;67;426;426;0;0;6962;0;0;7455
39896;11;"HIPÓLITO";"PP";"PP - PP / PV / PL";"Eleito";7150;57,33;426;"MUNICIPAL";1;11;52;52;0;52;0;52;0;15050;15050;0;15050;0;13239;1811;0;12472;12472;187;580;580;0;0;12472;0;0;13239
39896;55;"NINHO DE ENOCK";"PSD";"PSD - PT / PSD / PTB / PODE / PSB";"Não eleito";5322;42,67;426;"MUNICIPAL";1;11;52;52;0;52;0;52;0;15050;15050;0;15050;0;13239;1811;0;12472;12472;187;580;580;0;0;12472;0;0;13239
39900;55;"JAIR SANTOS";"PSD";"PSD";"Eleito";4864;64,57;426;"MUNICIPAL";1;11;27;27;0;27;0;27;0;9996;9996;0;9996;0;8001;1995;0;7533;7533;107;361;361;0;0;7533;0;0;8001
39900;40;"ITINHO DO PLANALTO";"PSB";"PSB";"Não eleito";2669;35,43;426;"MUNICIPAL";1;11;27;27;0;27;0;27;0;9996;9996;0;9996;0;8001;1995;0;7533;7533;107;361;361;0;0;7533;0;0;8001
39918;55;"ELSÃO";"PSD";"PSD - PT / PSD / PC do B";"Não eleito";5675;49,34;426;"MUNICIPAL";1;11;43;43;0;43;0;43;0;14091;14091;0;14091;0;11950;2141;0;11502;11502;141;307;307;0;0;11502;0;0;11950
39918;11;"DR RICARDO";"PP";"PP - DEM / PP";"Eleito";5827;50,66;426;"MUNICIPAL";1;11;43;43;0;43;0;43;0;14091;14091;0;14091;0;11950;2141;0;11502;11502;141;307;307;0;0;11502;0;0;11950
39926;40;"JEOVÁ NUNES";"PSB";"PSB - PSB / PSD / PSC";"Eleito";2071;53,82;426;"MUNICIPAL";1;11;12;12;0;12;0;12;0;4937;4937;0;4937;0;4119;818;0;3848;3848;37;234;234;0;0;3848;0;0;4119
39926;19;"PROFESSOR RODSON";"PODE";"PODE";"Não eleito";1777;46,18;426;"MUNICIPAL";1;11;12;12;0;12;0;12;0;4937;4937;0;4937;0;4119;818;0;3848;3848;37;234;234;0;0;3848;0;0;4119
39934;77;"CAIO CHECON";"SOLIDARIEDADE";"SOLIDARIEDADE - PSB / SOLIDARIEDADE / CIDADANIA";"Não eleito";6709;9;426;"MUNICIPAL";1;11;237;237;0;237;0;237;0;108615;108615;0;108615;0;80039;28576;0;74585;74585;1230;4224;3873;351;0;74585;0;0;80039
39934;80;"PABLO FRANSTÊSCOULY";"UP";"UP";"Não eleito";98;0,13;426;"MUNICIPAL";1;11;237;237;0;237;0;237;0;108615;108615;0;108615;0;80039;28576;0;74585;74585;1230;4224;3873;351;0;74585;0;0;80039
39934;25;"DOUTOR MARCELO BELITARDO";"DEM";"DEM";"Eleito";45433;60,91;426;"MUNICIPAL";1;11;237;237;0;237;0;237;0;108615;108615;0;108615;0;80039;28576;0;74585;74585;1230;4224;3873;351;0;74585;0;0;80039
39934;36;"TENA DE JESUS";"PTC";"PTC";"Não eleito";120;0,16;426;"MUNICIPAL";1;11;237;237;0;237;0;237;0;108615;108615;0;108615;0;80039;28576;0;74585;74585;1230;4224;3873;351;0;74585;0;0;80039
39934;11;"TEMÓTEO BRITO";"PP";"PP - AVANTE / REPUBLICANOS / PP / PDT / PSL / PSC / PC do B";"Não eleito";12163;16,31;426;"MUNICIPAL";1;11;237;237;0;237;0;237;0;108615;108615;0;108615;0;80039;28576;0;74585;74585;1230;4224;3873;351;0;74585;0;0;80039
39934;13;"JOAO BOSCO";"PT";"PT - PT / PV / PSD / MDB";"Não eleito";7341;9,84;426;"MUNICIPAL";1;11;237;237;0;237;0;237;0;108615;108615;0;108615;0;80039;28576;0;74585;74585;1230;4224;3873;351;0;74585;0;0;80039
39934;45;"MARTA HELENA";"PSDB";"PSDB";"Não eleito";2721;3,65;426;"MUNICIPAL";1;11;237;237;0;237;0;237;0;108615;108615;0;108615;0;80039;28576;0;74585;74585;1230;4224;3873;351;0;74585;0;0;80039
39942;22;"DINÊ";"PL";"PL";"Não eleito";2407;32,54;426;"MUNICIPAL";1;11;30;30;0;30;0;30;0;8587;8587;0;8587;0;7661;926;0;7397;7397;64;200;200;0;0;7397;0;0;7661
39942;11;"DJALMA";"PP";"PP - PP / PSD";"Eleito";4990;67,46;426;"MUNICIPAL";1;11;30;30;0;30;0;30;0;8587;8587;0;8587;0;7661;926;0;7397;7397;64;200;200;0;0;7397;0;0;7661
39950;90;"DAIANE DA SOCIAL";"PROS";"PROS - PSDB / PSD / PROS";"Não eleito";3375;42,74;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;10505;10505;0;10505;0;8555;1950;0;7897;7897;102;556;556;0;0;7897;0;0;8555
39950;17;"JOAO HEBERT ARAUJO DA SILVA";"PSL";"PSL - PP / PSL";"Eleito";4522;57,26;426;"MUNICIPAL";1;11;25;25;0;25;0;25;0;10505;10505;0;10505;0;8555;1950;0;7897;7897;102;556;556;0;0;7897;0;0;8555
39969;55;"MURILO";"PSD";"PSD - PSD / DEM";"Eleito";2709;64,67;426;"MUNICIPAL";1;11;13;13;0;13;0;13;0;5609;5609;0;5609;0;4542;1067;0;4189;4189;75;278;278;0;0;4189;0;0;4542
39969;11;"ALDO PARCEIRO";"PP";"PP - PP / PL";"Não eleito";1480;35,33;426;"MUNICIPAL";1;11;13;13;0;13;0;13;0;5609;5609;0;5609;0;4542;1067;0;4189;4189;75;278;278;0;0;4189;0;0;4542
39977;55;"OSMÁRIO";"PSD";"PSD - PSB / PP / PSD";"Não eleito";2442;30,2;426;"MUNICIPAL";1;11;30;30;0;30;0;30;0;11235;11235;0;11235;0;8954;2281;0;8087;8087;200;667;667;0;0;8087;0;0;8954
39977;65;"DANILLO SALES";"PC do B";"PC do B - PC do B / PT";"Eleito";5645;69,8;426;"MUNICIPAL";1;11;30;30;0;30;0;30;0;11235;11235;0;11235;0;8954;2281;0;8087;8087;200;667;667;0;0;8087;0;0;8954
39985;55;"CLEIVINHO";"PSD";"PSD - PSD / PL / PSDB / PC do B";"Eleito";7490;48,61;426;"MUNICIPAL";1;11;52;52;0;52;0;52;0;19474;19474;0;19474;0;16228;3246;0;15408;15408;194;626;626;0;0;15408;0;0;16228
39985;77;"JUNIOR FOGUETAO";"SOLIDARIEDADE";"SOLIDARIEDADE - DEM / DC / SOLIDARIEDADE";"Não eleito";80;0,52;426;"MUNICIPAL";1;11;52;52;0;52;0;52;0;19474;19474;0;19474;0;16228;3246;0;15408;15408;194;626;626;0;0;15408;0;0;16228
39985;13;"TIZIU";"PT";"PT - PT / PSB / AVANTE";"Não eleito";5799;37,64;426;"MUNICIPAL";1;11;52;52;0;52;0;52;0;19474;19474;0;19474;0;16228;3246;0;15408;15408;194;626;626;0;0;15408;0;0;16228
39985;12;"CLAUDIO MONTREL";"PDT";"PDT - PDT / CIDADANIA";"Não eleito";2039;13,23;426;"MUNICIPAL";1;11;52;52;0;52;0;52;0;19474;19474;0;19474;0;16228;3246;0;15408;15408;194;626;626;0;0;15408;0;0;16228
39993;11;"FERNANDA SÁ TELES";"PP";"PP - PP / MDB / PSB / PL / AVANTE";"Eleito";5323;57,92;426;"MUNICIPAL";1;11;30;30;0;30;0;30;0;10861;10861;0;10861;0;9444;1417;0;9191;9191;47;206;206;0;0;9191;0;0;9444
39993;55;"GILBERTO REIS FILHO DE JÚ";"PSD";"PSD - PT / PSD";"Não eleito";3868;42,08;426;"MUNICIPAL";1;11;30;30;0;30;0;30;0;10861;10861;0;10861;0;9444;1417;0;9191;9191;47;206;206;0;0;9191;0;0;9444
13005;90;"LEANDRO CESAR";"PROS";"PROS - PL / PROS";"Não eleito";3939;28,57;426;"MUNICIPAL";1;11;47;47;0;47;0;47;0;16193;16193;0;16193;0;14367;1826;0;13786;13786;152;429;429;0;0;13786;0;0;14367
13005;12;"ROBERTO CANUTO";"PDT";"PDT - PDT / PSB";"Não eleito";2980;21,62;426;"MUNICIPAL";1;11;47;47;0;47;0;47;0;16193;16193;0;16193;0;14367;1826;0;13786;13786;152;429;429;0;0;13786;0;0;14367
13005;55;"LINDBERGH";"PSD";"PSD - PSD / PT / PSC / REPUBLICANOS";"Eleito";6841;49,62;426;"MUNICIPAL";1;11;47;47;0;47;0;47;0;16193;16193;0;16193;0;14367;1826;0;13786;13786;152;429;429;0;0;13786;0;0;14367
13005;51;"CARLOS ALBERTO";"PATRIOTA";"PATRIOTA";"Não eleito";26;0,19;426;"MUNICIPAL";1;11;47;47;0;47;0;47;0;16193;16193;0;16193;0;14367;1826;0;13786;13786;152;429;429;0;0;13786;0;0;14367
13013;15;"PEDRO MARCOS";"MDB";"MDB - PSL / PTB / PSD / MDB";"Não eleito";2584;45,07;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;6947;6947;0;6947;0;6143;804;0;5733;5733;99;311;311;0;0;5733;0;0;6143
13013;13;"AFONSO TAVARES";"PT";"PT - PT / PSDB";"Eleito";3149;54,93;426;"MUNICIPAL";1;11;24;24;0;24;0;24;0;6947;6947;0;6947;0;6143;804;0;5733;5733;99;311;311;0;0;5733;0;0;6143
13021;55;"EURIVANDO VIEIRA";"PSD";"PSD - PDT / PSD / PT / PP / DEM / PROS";"Não eleito";4464;41,46;426;"MUNICIPAL";1;11;46;46;0;46;0;46;0;13203;13203;0;13203;0;11376;1827;0;6304;10768;175;433;433;0;0;6304;0;4464;11376
13021;15;"SÔNIA COSTA";"MDB";"MDB - PC do B / PTB / MDB / PSL / PL";"Eleito";6304;58,54;426;"MUNICIPAL";1;11;46;46;0;46;0;46;0;13203;13203;0;13203;0;11376;1827;0;6304;10768;175;433;433;0;0;6304;0;4464;11376
13030;12;"AMADEU NETO";"PDT";"PDT - PDT / PSD / PT / MDB / PTB / PP";"Não eleito";17553;48,76;426;"MUNICIPAL";1;11;124;124;0;124;0;124;0;43178;43178;0;43178;0;37675;5503;0;35996;35996;390;1289;1256;33;0;35996;0;0;37675
13030;40;"ANA FLÁVIA";"PSB";"PSB - PSB / DEM";"Eleito";18443;51,24;426;"MUNICIPAL";1;11;124;124;0;124;0;124;0;43178;43178;0;43178;0;37675;5503;0;35996;35996;390;1289;1256;33;0;35996;0;0;37675
13048;12;"DRA. LÍVIA";"PDT";"PDT - PSC / PSB / PDT";"Eleito";3690;55,43;426;"MUNICIPAL";1;11;28;28;0;28;0;28;0;8084;8084;0;8084;0;6831;1253;0;6657;6657;34;140;140;0;0;6657;0;0;6831
13048;14;"JOSE AUGUSTO";"PTB";"PTB - DEM / PTB / MDB";"Não eleito";2967;44,57;426;"MUNICIPAL";1;11;28;28;0;28;0;28;0;8084;8084;0;8084;0;6831;1253;0;6657;6657;34;140;140;0;0;6657;0;0;6831
13056;12;"DR VILMAR";"PDT";"PDT - PDT / DEM / PSB / PSDB";"Não eleito";15419;49,29;426;"MUNICIPAL";1;11;124;124;0;124;0;124;0;38699;38699;0;38699;0;32758;5941;0;31283;31283;401;1074;1074;0;0;31283;0;0;32758
13056;15;"ANTÔNIO ALMEIDA";"MDB";"MDB - PL / MDB / PSD / PT / PP / PTB / PC do B";"Eleito";15864;50,71;426;"MUNICIPAL";1;11;124;124;0;124;0;124;0;38699;38699;0;38699;0;32758;5941;0;31283;31283;401;1074;1074;0;0;31283;0;0;32758
13064;12;"IRALDICE MÃO CHEIROSA";"PDT";"PDT";"Eleito";4646;50,19;426;"MUNICIPAL";1;11;39;39;0;39;0;39;0;13396;13396;0;13396;0;9777;3619;0;9256;9256;132;389;389;0;0;9256;0;0;9777
13064;65;"AUGUSTO BRITO OU BELÔ";"PC do B";"PC do B - PC do B / PSDB";"Não eleito";4610;49,81;426;"MUNICIPAL";1;11;39;39;0;39;0;39;0;13396;13396;0;13396;0;9777;3619;0;9256;9256;132;389;389;0;0;9256;0;0;9777
13072;55;"RAMILSON MORAES";"PSD";"PSD";"Eleito";6153;73,18;426;"MUNICIPAL";1;11;35;35;0;35;0;35;0;11552;11552;0;11552;0;9009;2543;0;8408;8408;246;355;355;0;0;8408;0;0;9009
13072;40;"VITOR DO VALMIR";"PSB";"PSB - PSB / PT";"Não eleito";2255;26,82;426;"MUNICIPAL";1;11;35;35;0;35;0;35;0;11552;11552;0;11552;0;9009;2543;0;8408;8408;246;355;355;0;0;8408;0;0;9009
